100,100.48,98.8224,100.577,96.6912,96.3491,96.2461,96.0755,94.5615,95.6609,98.1183,99.1135,98.699,99.8023,102.365,102.741,101.868,103.774,103.981,105.007,102.439,101.691,101.066,100.623,100.714,101.436,101.993,102.291,102.59,102.919,103.532,102.953,101.764,100.525,101.647,102.305,102.206,102.662,102.148,98.58,100.291,101.294,103.423,105.012,105.904,106.078,107.073,104.809,105.447,110.747,108.821,111.3,109.742,110.653,107.25,108.686,108.726,108.471,109.144,110.083,109.279,109.25,105.844,107.715,106.303,105.984,105.834,107.46,107.034,107.719,108.156,112.232,113.52,113.94,113.129,111.308,107.719,105.329,105.676,103.637,103.965,103.566,100.34,98.8679,97.931,99.0484,97.7638,97.1193,101.052,99.2351,100.352,101.112,99.7453,99.8361,100.518,100.031,100.169,100.574,101.682,102.069,
100,97.8906,97.9452,97.697,99.2537,100.408,102.471,100.024,98.3475,100.742,97.9138,98.5967,96.7334,96.589,94.5282,95.3253,94.1855,94.5704,97.0904,99.3816,95.8183,97.3726,101.222,102.733,103.506,104.584,106.985,106.011,106.201,106.107,105.496,104.522,102.458,102.569,100.425,98.3728,99.6618,100.814,103.399,103.745,104.864,104.955,108.371,111.06,111.527,113.784,113.01,113.203,113.226,115.759,118.028,119.458,120.925,122.141,123.662,123.214,126.202,123.939,123.108,120.576,117.538,119.986,119.096,118.959,117.695,121.127,124.735,125.164,124.195,123.107,120.206,119.544,121.271,122.115,123.318,122.843,127.466,128.603,125.964,126.343,129.776,128.602,130.751,132.132,132.84,132.155,129.628,129.221,133.496,136.133,136.336,138.633,138.293,139.405,142.123,143.151,141.758,141.855,141.113,137.341,
100,101.026,99.0365,99.7455,98.2229,98.7998,97.4993,95.7539,96.3752,97.5427,98.2857,96.4847,96.6266,97.6399,95.3281,92.6031,92.225,92.397,93.6366,92.8913,92.3419,93.5508,92.933,91.7212,92.0607,91.9181,90.3649,91.8513,92.063,90.5285,90.673,91.4511,88.6152,87.5311,89.7642,89.085,89.4774,90.1036,89.0692,87.1904,89.3713,91.0353,93.3242,93.9095,95.5234,94.3601,93.9825,94.3664,92.4816,91.8897,90.9479,93.1733,91.6527,90.4023,89.7385,88.5665,92.5112,92.0489,92.2887,90.8119,91.5968,93.3569,92.6175,91.9085,91.5215,89.6024,90.1637,90.9165,88.029,89.4757,89.4251,91.2709,91.3984,92.1494,90.5882,91.8253,90.879,91.033,91.4347,92.9951,96.0412,95.851,98.2446,99.7839,99.5691,101.81,101.18,99.9314,98.4749,98.1565,97.192,95.8833,94.7798,95.5824,94.5515,95.1022,93.8612,93.8422,92.914,92.8173,
100,98.4931,95.4094,97.0519,97.4612,98.5243,98.6099,98.8244,97.6234,96.9288,97.0323,96.2433,93.6608,92.8649,91.3959,93.0128,93.9596,91.7709,90.9184,89.8013,89.0099,89.2756,89.5451,89.5611,90.7707,91.0995,90.387,92.0584,93.6515,93.7938,93.6185,96.5956,96.8254,100.772,102.178,103.133,103.215,102.123,101.827,102.001,103.093,102.395,104.094,104.426,104.291,104.058,103.47,102.795,100.05,98.8109,97.4137,98.6221,96.1338,95.3719,95.3876,96.5547,97.6705,94.6562,92.6552,94.312,94.1086,93.7187,92.6981,93.1941,94.6385,94.7682,95.1151,96.2024,96.0633,93.6496,95.1562,93.4796,94.4866,94.0141,94.0266,91.4483,91.0141,91.2444,88.6103,88.6354,88.6114,88.5925,88.7342,89.4267,88.4224,86.0227,85.1137,82.8287,84.5939,84.3336,82.6641,83.4913,82.6366,81.974,81.7703,80.613,81.1406,79.2132,78.0196,77.1156,
100,101.599,101.051,100.973,101.963,105.383,104.278,104.971,105.138,104.683,105.323,105.595,105.425,106.747,103.441,105.066,104.754,104.649,102.737,101.045,97.8452,98.8279,99.5365,98.5735,98.0519,96.6642,97.8202,96.7271,95.8627,98.1561,99.0625,99.0216,97.6277,98.5641,98.2175,101.022,99.7587,101.133,101.182,101.132,100.351,99.5448,99.9783,102.639,103.125,103.968,105.013,102.95,103.992,103.245,103.419,104.705,108.385,107.552,106.496,107.272,107.051,107.015,103.597,103.667,103.761,99.7179,101.43,100.087,99.3708,100.061,101.158,98.6122,94.8534,94.7696,94.0183,94.8433,93.7354,93.2858,95.6624,98.4482,99.9153,101.528,99.9358,98.5123,101.775,103.429,102.739,100.089,98.8593,99.3187,98.7594,97.3985,96.9482,95.986,97.4531,97.8443,97.3567,98.775,99.2848,98.1487,96.5065,97.0626,97.5542,97.9182,
100,99.9735,101.437,101.829,101.206,103.135,102.023,102.37,101.08,98.2962,96.9243,96.8682,94.8588,92.6605,93.5393,93.1674,91.8822,93.2856,92.8902,91.177,91.9651,93.5208,93.9325,90.5066,92.2873,93.8914,93.7081,95.4641,96.0449,95.5701,96.727,97.5581,96.1454,94.5985,97.8669,98.1244,96.0741,96.0396,96.7281,96.8181,95.3812,97.2633,99.8092,101.931,101.544,101.445,101.013,98.5906,99.9533,102.009,100.848,101.232,101.95,101.072,101.52,104.348,104.485,106.917,106.225,103.724,103.616,104.828,104.776,102.292,102.046,100.358,100.833,98.5012,98.2147,99.4678,97.1329,98.4118,97.9343,101.877,103.885,101.45,102.379,104.217,102.81,105.509,107.527,106.963,105.396,110.508,107.257,109.145,107.302,105.843,109.168,109.598,111.13,114.822,114.585,114.132,114.73,114.699,115.009,119.09,121.327,123.136,
100,99.1234,98.3841,99.8462,98.2303,97.8066,100.396,98.3671,97.7946,99.9978,100.794,101.858,103.094,99.5449,99.9952,102.232,100.193,99.8313,100.542,99.4467,99.9638,99.9267,100.511,100.613,101.406,100.544,102.88,104.155,104.27,104.308,102.499,105.921,108.759,111.217,113.187,112.701,111.992,110.323,111.284,112.443,115.58,116.403,117.284,117.185,117.384,113.689,113.637,113.331,112.094,113.676,114.503,110.593,110.45,110.744,113.164,116.014,116.527,117.604,119.493,117.005,115.822,114.976,114.717,117.151,114.593,117.698,118.855,121.141,120.282,120.03,121.866,123.823,121.598,124.866,127.392,130.19,130.165,126.541,130.077,130.366,132.532,132.377,133.065,135.632,135.529,135.622,138.471,139.877,141.747,142.426,144.685,147.414,146.088,144.988,143.926,147.47,151.138,147.479,145.496,143.327,
100,98.3736,100.307,98.9165,98.8533,98.4453,102.187,101.497,104.262,102.87,102.006,101.806,99.4384,99.1668,100.484,101.898,103.976,104.128,104.33,101.131,102.875,102.438,100.925,101.73,103.736,101.32,98.6149,96.5051,97.0034,97.9789,98.1984,99.3547,99.1094,99.4791,97.4113,98.7888,99.3564,97.5857,99.286,100.306,98.9159,97.0581,97.5777,98.4256,98.6547,99.184,98.902,99.3187,98.3402,100.668,97.7008,95.7863,96.3385,96.2164,94.693,93.3488,92.5777,93.5203,93.2748,92.614,93.6993,95.1941,92.002,91.6543,91.4885,91.7267,91.1315,92.1196,93.6182,94.4807,95.8483,96.1045,95.594,93.7719,90.1975,92.0259,92.2594,91.227,93.7317,92.393,91.578,89.9449,92.1465,92.3529,93.3332,92.5565,92.9514,93.8567,93.753,94.263,95.8699,94.6903,94.002,93.3066,94.3521,95.6288,94.2435,93.6881,95.8902,93.9308,
100,99.3378,97.4882,97.6564,98.1508,100.09,101.129,101.382,101.21,99.713,97.9703,98.5714,98.4143,99.5305,97.2762,95.2708,97.7734,98.1729,97.4297,96.9779,97.1605,96.825,95.5487,94.0357,94.6043,93.1223,92.9724,92.9792,92.5988,93.7468,94.2644,96.8801,95.3912,98.5675,98.9431,98.7452,98.8689,98.3621,98.9817,95.8422,95.41,95.8222,98.3226,98.3552,99.5656,99.2515,100.354,102.856,102.306,101.345,100.781,99.8761,100.149,98.8238,98.8004,99.1612,98.8218,98.8965,98.2177,98.7929,99.7369,100.38,101.391,101.081,100.375,98.8911,95.0336,94.9112,97.1292,96.5799,98.6548,98.527,96.3263,96.1693,97.8401,96.7104,99.0108,102.315,103.2,106.352,104.418,106.849,107.393,104.524,103.279,104.226,104.389,105.078,108.186,109.512,107.959,109.591,109.324,110.585,108.364,109.183,111.395,113.203,113.757,113.147,
100,96.5517,96.8355,98.6046,99.8076,99.221,97.7895,99.1491,98.5665,97.6103,97.1512,99.662,100.264,99.5824,97.2881,100.077,100.201,100.397,101.203,102.07,101.345,103.149,104.214,102.914,105.034,102.84,103.267,102.326,104.099,105.458,105.377,105.734,108.052,107.241,103.612,104.06,104.869,107.91,104.932,104.42,102.698,104.327,102.721,105.329,105.963,106.023,106.714,107.519,108.154,110.182,109.462,105.462,104.716,107.114,108.184,110.875,113.227,116.944,117.479,118.243,121.34,119.919,119.452,120.124,120.616,120.81,122.53,118.147,118.14,117.947,115.863,115.204,116.805,115.647,113.257,111.423,106.987,107.191,108.284,108.869,108.379,110.617,109.091,109.152,107.64,108.24,107.571,107.278,107.378,106.951,108.66,108.676,109.562,114.148,113.007,113.325,114.533,113.464,111.472,113.082,
